9991114,16298737,0.0106770612659944
9993004,16298704,0.0190646605549295
9993004,16298743,9.89857765053452E-05
9993004,16298624,0.00019797155301069
9993004,16298579,0.000019797155301069
9993004,16298580,0.000019797155301069
9993004,16298744,0.000296957329516036
9993004,16298814,0.00051777175402796
9993004,16298815,0.00998994913653946
9995020,16298686,0.00584894391675376
9995020,16298816,0.00136676352693902
9995020,16298809,0.0105206335350937
9995024,16298727,0.0055650072345094
9995024,16298817,0.00136740177762231
9995024,16298809,0.0100011130014469
9995026,16298818,0.000419901399671332
9995026,16298703,0.00997336657788859
9995026,16298704,0.0148359494531648
9995026,16298705,0.00102000340001133
9995026,16298706,0.000170000566668556
9995026,16298625,1.70000566668556E-05
9995026,16298707,2.21000736669122E-05
9995026,16298624,0.000340001133337111
9995026,16298726,0.000170000566668556
9995026,16298577,0.000255000850002833
9995026,16298593,0.000170000566668556
9995027,16298727,0.00570895957124549
9995027,16298819,0.00144471629966212
9995027,16298809,0.00808575090294769
9997253,16298749,0.0115875580231182
9997253,16298820,0.00136524984072085
9997253,16298809,0.0105238008555566
9997256,16298754,0.0113116392714349
9997256,16298821,0.00136605952909818
9997256,16298809,0.0105175477565526
9997290,16298822,0.0108646446355817
9997290,16298823,0.00137963741404212
9997290,16298809,0.0106275194550432
9997291,16298824,0.0108646446355817
9997291,16298825,0.00137963741404212
9997291,16298809,0.0106275194550432
9997729,16298704,0.016300970027881
9997729,16298758,0.000283166821561338
9997729,16298705,0.00113266728624535
9997729,16298592,0.00036811686802974
9997729,16298593,0.000188777881040892
9997729,16298596,0.000188777881040892
9997729,16298706,0.000377555762081784
9997729,16298599,3.77555762081784E-05
9997729,16298826,0.000522769516728624
9997729,16298703,0.0101940055762082
9997730,16298827,0.00584894391675376
9997730,16298828,0.00136676352693902
9997730,16298809,0.0105206335350937
9997734,16298771,0.00590571726777224
9997734,16298829,0.00136843325988635
9997734,16298809,0.0105183810738722
9997740,16298704,0.0153757351339577
9997740,16298705,0.000755100559064837
9997740,16298706,0.000377550279532419
9997740,16298760,0.000188775139766209
9997740,16298610,9.43875698831046E-05
9997740,16298761,0.000188775139766209
9997740,16298568,9.43875698831046E-05
9997740,16298762,0.000377550279532419
9997740,16298763,0.000188775139766209
9997740,16298764,0.000188775139766209
9997740,16298588,9.43875698831046E-05
9997740,16298765,0.000188775139766209
9997740,16298766,0.000377550279532419
9997740,16298565,0.000188775139766209
9997740,16298767,9.43875698831046E-06
9997740,16298768,9.43875698831046E-05
9997740,16298769,9.43875698831046E-05
9997740,16298830,0.000508240760909025
9997740,16298703,0.010201118129674
9997762,16298580,0.000018673561520151
9997762,16298641,0.000018673561520151
9997762,16298713,9.33678076007552E-05
9997762,16298714,4.66839038003776E-05
9997762,16298715,0.00018673561520151
9997762,16298705,0.00112041369120906
9997762,16298704,0.017189013379299
9997762,16298831,0.000513009931872281
9997762,16298703,0.0101986374456209
9997765,16298784,0.00584894391675376
9997765,16298832,0.00136676352693902
9997765,16298809,0.0105206335350937
9997884,16298833,1.02040173916465
9997884,16298834,1.02040173916465
9997884,16298809,0.0102008695823251
9997884,16298835,1
9997884,16298717,0.0100188868559287
