16700124;16700862;0.0105238008555566
16700125;16700319;0.0112540192926045
16700125;16700875;0.0017470525187567
16700125;16700862;0.0104072883172562
16700125;16700319;0.0113116392714349
16700125;16700875;0.00136605952909818
16700125;16700862;0.0105175477565526
16700126;16700311;0.0105
16700126;16700876;0.00168
16700126;16700862;0.01
16700126;16700311;0.0108646446355817
16700126;16700876;0.00137963741404212
16700126;16700862;0.0106275194550432
16700127;16700324;0.0105
16700127;16700877;0.00168
16700127;16700862;0.01
16700127;16700324;0.0108646446355817
16700127;16700877;0.00137963741404212
16700127;16700862;0.0106275194550432
16700128;16700735;0.0146796129200994
16700128;16700799;0.00025500196155355
16700128;16700736;0.0010200078462142
16700128;16700610;0.000331502550019616
16700128;16700611;0.000170001307702367
16700128;16700614;0.000170001307702367
16700128;16700737;0.000340002615404734
16700128;16700617;3.40002615404734E-05
16700128;16700878;0.000367464365110501
16700128;16700734;0.00999084608343141
16700128;16700735;0.016300970027881
16700128;16700799;0.000283166821561338
16700128;16700736;0.00113266728624535
16700128;16700610;0.00036811686802974
16700128;16700611;0.000188777881040892
16700128;16700614;0.000188777881040892
16700128;16700737;0.000377555762081784
16700128;16700617;3.77555762081784E-05
16700128;16700878;0.000522769516728624
16700128;16700734;0.0101940055762082
16700129;16700308;0.00573714060912041
16700129;16700879;0.00140969740681244
16700129;16700862;0.010310461266105
16700129;16700308;0.00584894391675376
16700129;16700879;0.00136676352693902
16700129;16700862;0.0105206335350937
16700130;16700318;0.00573714060912041
16700130;16700880;0.00140969740681244
16700130;16700862;0.010310461266105
16700130;16700318;0.00590571726777224
16700130;16700880;0.00136843325988635
16700130;16700862;0.0105183810738722
16700131;16700735;0.0153757351339577
16700131;16700736;0.000755100559064837
16700131;16700737;0.000377550279532419
16700131;16700804;0.000188775139766209
16700131;16700587;9.43875698831046E-05
16700131;16700805;0.000188775139766209
16700131;16700574;9.43875698831046E-05
16700131;16700806;0.000377550279532419
16700131;16700807;0.000188775139766209
16700131;16700808;0.000188775139766209
16700131;16700582;9.43875698831046E-05
16700131;16700809;0.000188775139766209
16700131;16700810;0.000377550279532419
16700131;16700571;0.000188775139766209
16700131;16700811;9.43875698831046E-06
16700131;16700812;9.43875698831046E-05
16700131;16700813;9.43875698831046E-05
16700131;16700881;0.000508240760909025
16700131;16700734;0.010201118129674
16700131;16700735;0.0138466065123578
16700131;16700736;0.000680005230809468
16700131;16700737;0.000340002615404734
16700131;16700804;0.000170001307702367
16700131;16700587;8.50006538511835E-05
16700131;16700805;0.000170001307702367
16700131;16700574;8.50006538511835E-05
16700131;16700806;0.000340002615404734
16700131;16700807;0.000170001307702367
16700131;16700808;0.000170001307702367
16700131;16700582;8.50006538511835E-05
16700131;16700809;0.000170001307702367
16700131;16700810;0.000049611693094434
16700131;16700571;0.000170001307702367
16700131;16700811;8.50006538511835E-06
16700131;16700812;8.50006538511835E-05
16700131;16700813;8.50006538511835E-05
16700131;16700881;0.000363868183601412
16700131;16700734;0.0100039231071008
16700132;16700599;1.70001307702367E-05
16700132;16700676;1.70001307702367E-05
16700132;16700752;8.50006538511835E-05
16700132;16700753;4.25003269255917E-05
16700132;16700754;0.000170001307702367
16700132;16700736;0.0010200078462142
16700132;16700735;0.0156486203740029
16700132;16700882;0.000457695828429449
16700132;16700734;0.00999458237590839
16700132;16700599;0.000018673561520151
16700132;16700676;0.000018673561520151
16700132;16700752;9.33678076007552E-05
16700132;16700753;4.66839038003776E-05
16700132;16700754;0.00018673561520151
16700132;16700736;0.00112041369120906
16700132;16700735;0.017189013379299
16700132;16700882;0.000513009931872281
16700132;16700734;0.0101986374456209
16700133;16700309;0.00576087433612781
16700133;16700883;0.00141552912259141
16700133;16700862;0.0103531141640697
16700133;16700309;0.00584894391675376
16700133;16700883;0.00136676352693902
16700133;16700862;0.0105206335350937
16700134;16700884;1.02040173916465
16700134;16700885;1.02040173916465
16700134;16700862;0.0102008695823251
16700134;16700315;0.0100188868559287
16700135;16700064;0.00588235294117647
16700135;16700887;0.0014453781512605
16700135;16700862;0.0105714285714286
16700135;16700064;0.00600225084406653
16700135;16700887;0.00138147043236452
16700135;16700862;0.0106289858697011
16700136;16700066;0.00588235294117647
16700136;16700888;0.0014453781512605
16700136;16700862;0.0105714285714286
16700136;16700066;0.00600225084406653
16700136;16700888;0.00138147043236452
16700136;16700862;0.0106289858697011
16700137;16700065;0.00588235294117647
16700137;16700889;0.0014453781512605
16700137;16700862;0.0105714285714286
16700137;16700065;0.00600225084406653
16700137;16700889;0.00138147043236452
16700137;16700862;0.0106289858697011
16700138;16700063;0.00588235294117647
16700138;16700890;0.0014453781512605
16700138;16700862;0.0105714285714286
16700138;16700063;0.00600225084406653
16700138;16700890;0.00138147043236452
16700138;16700862;0.0106289858697011
16700139;16700845;0.00336
16700139;16700891;0.0013632
16700139;16700892;0.02
16700139;16700845;0.00389298373103561
16700139;16700891;0.00129766124367854
16700139;16700892;0.0100031143869848
16700140;16700840;0.00336
16700140;16700893;0.0013632
16700140;16700892;0.02
16700140;16700840;0.00389298373103561
16700140;16700892;0.0100031143869848
16700140;16700893;0.00129766124367854
16700141;16700894;0.00336
16700141;16700895;0.0013632
16700141;16700892;0.02
16700142;16700896;0.00336
16700142;16700897;0.0013632
16700142;16700892;0.02
16700143;16700510;0.0833
16700143;16700497;0.1667
16700143;16700898;1
16700144;16700497;0.02
16700144;16700899;1
16700144;16700498;0.01
16700145;16700498;0.0833
16700145;16700900;1
16700146;16700901;1
16700146;16700497;0.02
16700146;16700498;0.01
16700147;16700902;1
16700147;16700497;0.1667
16700147;16700510;0.0833
16700148;16700903;1
16700148;16700529;0.0833
16700149;16700529;0.0833
16700149;16700904;1
16700150;16700497;0.1667
16700150;16700506;0.0833
16700150;16700905;1
16700151;16700506;0.0833
16700151;16700497;0.1667
16700151;16700906;1
16700152;16700497;0.1667
16700152;16700518;0.0833
16700152;16700907;1
16700153;16700510;0.0833
16700153;16700497;0.1667
16700153;16700908;1
16700154;16700497;0.1667
16700154;16700529;0.0833
16700154;16700909;1
16700155;16700529;0.0833
16700155;16700497;0.1667
16700155;16700910;1
16700156;16700506;0.0833
16700156;16700497;0.1667
16700156;16700911;1
16700156;16700912;1
16700157;16700913;1
16700157;16700506;0.08333333
16700157;16700497;0.1667
16700158;16700914;1
16700158;16700546;0.0833
16700158;16700513;0.5
16700159;16700915;1
16700159;16700515;0.0833
16700159;16700513;0.0833
16700160;16700497;0.1667
16700160;16700518;0.0833
16700160;16700916;1
16700161;16700208;1
16700161;16700763;1
16700162;16700917;1
16700162;16700518;0.0833
16700162;16700918;1
16700163;16700529;0.0833
16700163;16700920;1
16700163;16700497;0.1667
16700164;16700921;1
16700164;16700922;0.0833
16700164;16700513;0.1667
16700165;16700923;1
16700165;16700510;0.0833
16700166;16700012;1
16700166;16700149;1
16700166;16700924;1
16700166;16700518;0.125
16700167;16700925;1
16700167;16700497;0.1667
16700167;16700506;0.0833
16700168;16700012;1
16700168;16700176;1
16700168;16700926;1
16700169;16700177;1
16700169;16700177;1
16700169;16700927;1
16700169;16700928;1
16700169;16700749;0.125
16700170;16700929;1
16700170;16700529;0.01
16700171;16700206;2
16700171;16700930;1
16700171;16700498;0.166
16700172;16700012;1
16700172;16700207;1
16700172;16700931;1
16700172;16700749;0.1
16700173;16700932;1
16700173;16700497;0.1667
16700173;16700506;0.0833
16700174;16700012;1
16700174;16700024;1
16700174;16700933;1
16700174;16700518;0.1
16700175;16700934;1
16700175;16700498;0.083
16700175;16700497;0.1667
16700176;16700935;1
16700176;16700922;0.0833
16700176;16700513;0.1667
16700177;16700936;1
16700177;16700497;0.0833
16700177;16700510;0.0833
16700178;16700937;1
16700178;16700497;0.1667
16700178;16700498;0.0833
16700179;16700938;1
16700179;16700546;0.083
16700179;16700513;0.5
16700180;16700939;1
16700180;16700498;0.0833
16700180;16700497;0.25
16700181;16700497;0.1667
16700181;16700940;1
16700181;16700506;0.0833
16700182;16700497;0.02
16700182;16700498;0.01
16700182;16700941;1
16700183;16700942;1
16700183;16700497;0.02
16700183;16700498;0.01
16700184;16700497;0.02
16700184;16700498;0.01
16700184;16700943;1
16700185;16700944;1
16700185;16700497;0.1667
16700185;16700510;0.0833
16700186;16700945;1
16700186;16700497;0.02
16700186;16700498;0.01
16700187;16700497;0.1667
16700187;16700946;1
16700187;16700512;0.0833
16700188;16700947;1
16700188;16700506;0.0833
16700189;16700497;0.1667
16700189;16700948;1
16700189;16700527;0.0833
16700190;16700497;0.02
16700190;16700498;0.01
16700190;16700949;1
16700191;16700497;0.02
16700191;16700498;0.01
16700191;16700950;1
16700192;16700951;1
16700192;16700497;0.1667
16700192;16700498;0.083
16700193;16700497;0.1667
16700193;16700527;0.0833
16700193;16700952;1
16700194;16700497;0.02
16700194;16700953;1
16700194;16700498;0.01
16700195;16700529;0.0833
16700195;16700954;1
16700195;16700497;0.1667
16700196;16700195;1
16700196;16700955;1
16700196;16700956;1
16700196;16700957;1
16700196;16700195;1
16700196;16700518;0.166
16700197;16700958;1
16700197;16700497;0.02
16700197;16700498;0.01
16700198;16700529;0.0833
16700198;16700497;0.1667
16700198;16700959;1
16700199;16700960;1
16700199;16700497;0.02
16700199;16700498;0.01
16700200;16700497;0.02
16700200;16700498;0.01
16700200;16700961;1
16700201;16700962;1
16700201;16700529;0.083
16700201;16700497;0.1667
16700202;16700497;0.02
16700202;16700963;1
16700202;16700498;0.01
16700203;16700497;0.1667
16700203;16700964;1
16700203;16700510;0.0833
16700204;16700497;0.02
16700204;16700965;1
16700204;16700498;0.01
16700205;16700966;1
16700205;16700520;0.005
16700206;16700506;0.0833
16700206;16700497;0.1667
16700206;16700967;1
16700207;16700506;0.0833
16700207;16700968;1
16700207;16700497;0.1667
16700208;16700012;1
16700208;16700969;1
16700208;16700970;1
16700208;16700518;0.1
16700209;16700497;0.1667
16700209;16700971;1
16700209;16700506;0.0833
16700210;16700972;1
16700210;16700497;0.02
16700210;16700498;0.01
16700211;16700497;0.02
16700211;16700498;0.01
16700211;16700973;1
16700212;16700497;0.02
16700212;16700974;1
16700212;16700498;0.01
16700213;16700497;0.02
16700213;16700975;1
16700213;16700498;0.01
16700214;16700313;0.129645635263613
16700214;16700976;1.02481787875046
16700214;16700977;0.0638350413631313
16700214;16700313;0.132231404958678
16700214;16700976;1.06283615374524
16700214;16700977;0.0663780663780664
16700215;16700978;1
16700215;16700498;0.0833
16700215;16700497;0.5
16700216;16700979;1
16700216;16700980;0.0833
16700216;16700497;0.5
16700217;16700981;1
16700217;16700980;0.0833
16700217;16700497;0.5
16700218;16700982;1
16700218;16700498;0.005
16700218;16700497;0.015
16700219;16700983;1
16700219;16700498;0.005
16700219;16700497;0.015
16700220;16700984;1
16700220;16700498;0.0833
16700221;16700498;0.005
16700221;16700985;1
16700222;16700986;1
16700222;16700510;0.005
16700223;16700987;1
16700223;16700498;0.0833
16700223;16700497;0.1667
16700224;16700988;1
16700224;16700498;0.01
16700225;16700989;1
16700225;16700546;0.0833
16700225;16700513;0.1667
16700226;16700090;1
16700226;16700091;1
16700226;16700990;1
16700227;16700991;1
16700227;16700980;0.0833
16700227;16700497;0.25
16700228;16700992;1
16700228;16700922;0.0833
16700228;16700513;0.167
16700229;16700498;0.005
16700229;16700993;1
16700230;16700994;1
16700230;16700980;0.0833
16700230;16700497;0.25
16700231;16700995;1
16700231;16700506;0.083
16700232;16700498;0.001
16700232;16700996;1
16700233;16700997;1
16700233;16700529;0.0833
16700234;16700998;1
16700234;16700980;0.0833
16700234;16700497;0.25
16700235;16700999;1
16700235;16700980;0.0833
16700235;16700497;0.333
16700236;16701000;1
16700236;16700497;0.02
16700236;16700498;0.01
16700237;16701001;1
16700237;16700546;0.0833
16700237;16700513;0.059
16700238;16701002;1
16700238;16700498;0.01
16700239;16701003;1
16700239;16700512;0.0833
16700239;16700497;0.4166
16700240;16701004;1
16700240;16700980;0.0833
16700240;16700497;0.25
16700241;16701005;1
16700241;16700749;0.083
16700241;16700497;0.125
16700242;16701006;1
16700242;16700980;0.0833
16700242;16700497;0.25
16700243;16701007;1
16700243;16700518;0.0833
16700243;16700497;0.1666
16700244;16701008;1
16700244;16700529;0.083
16700245;16701009;1
16700245;16700980;0.8333
16700245;16700497;0.333
16700246;16701010;1
16700246;16700498;0.01
16700247;16700922;0.0833
16700247;16700513;0.1667
16700248;16700497;0.125
16700248;16701011;0.02
16700249;16701012;0.1
16700249;16701013;0.1
16700249;16701014;0.035
16700249;16700630;0.0015
16700249;16700706;0.001
16700249;16700707;0.01
16700249;16700565;0.03
16700249;16701015;0.05
16700249;16701016;0.1
16700249;16700674;0.005
16700249;16700598;0.0005
16700249;16700599;0.003
16700249;16700604;0.002
16700249;16700568;0.0035
16700249;16700611;0.01
16700249;16700649;0.002
16700249;16700596;0.005
16700250;16700249;0.156343061346039
16700250;16700766;1
16700250;16701017;1.06000595592615
16700250;16701018;1.06000595592615
16700250;16700719;1
16700250;16700720;1.01995235259083
16700250;16700721;0.0625372245384157
16700250;16700249;0.159531143946118
16700250;16700766;1.05195008614838
16700250;16701017;1.11507335665431
16700250;16701018;1.11507335665431
16700250;16700719;1.05195008614838
16700250;16700720;1.11507335665431
16700250;16700721;0.0657338275988096
16700251;16700249;0.00587646002048366
16700251;16701019;0.00137677063337046
16700251;16700862;0.0100011752920041
16700251;16700249;0.00599657338663621
16700251;16701019;0.00136593522405459
16700251;16700862;0.010521233816317
16700252;16700735;0.0769746416758545
16700252;16700736;0.00529217199558986
16700252;16700737;0.000882028665931643
16700252;16700663;8.82028665931643E-05
16700252;16700738;0.000114663726571114
16700252;16700653;0.00176405733186329
16700252;16700768;0.000882028665931643
16700252;16700596;0.00132304299889746
16700252;16700611;0.000882028665931643
16700252;16700740;0.00047776552737964
16700252;16700742;0.0278574053656744
16700252;16701020;1.0202131569276
16700252;16700735;0.078543
16700252;16700736;0.0054
16700252;16700737;0.0009
16700252;16700663;0.00009
16700252;16700738;0.000117
16700252;16700653;0.0018
16700252;16700768;0.0009
16700252;16700596;0.00135
16700252;16700611;0.0009
16700252;16700740;0.00055
16700252;16700742;0.02835
16700252;16701020;1.0204
16700253;16701021;1
16700253;16700498;0.005
16700253;16700497;0.015
16700254;16700735;0.0159703541037606
16700254;16700736;0.00109799615701345
16700254;16700737;0.000182999359502242
16700254;16700663;1.82999359502242E-05
16700254;16700738;2.37899167352914E-05
16700254;16700653;0.000365998719004483
16700254;16700768;0.000182999359502242
16700254;16700596;0.000274499039253363
16700254;16700611;0.000182999359502242
16700254;16700871;0.00033549882575411
16700254;16700734;0.00975996584011956
16700254;16700735;0.0162964115651551
16700254;16700736;0.00112041330802029
16700254;16700737;0.000186735551336715
16700254;16700663;1.86735551336715E-05
16700254;16700738;0.000024275621673773
16700254;16700653;0.000373471102673431
16700254;16700768;0.000186735551336715
16700254;16700596;0.000280103327005073
16700254;16700611;0.000186735551336715
16700254;16701022;0.000497961470231241
16700254;16700734;0.0102082101397404
16700255;16701023;0.0577022153529109
16700255;16701024;1.07756597401111
16700255;16701025;1.07756597401111
16700255;16700844;1.07756597401111
16700255;16700843;0.0898734901826092
16700255;16701023;0.0577022153529109
16700255;16701024;1.06291144312783
16700255;16700844;1.06291144312783
16700255;16701025;1.06291144312783
16700255;16700843;0.0885568721735646
16700256;16701023;0.00389298373103561
16700256;16701026;0.00129766124367854
16700256;16700862;0.0100031143869848
16598556;16700298;0.00373275182789394
16598556;16701028;0.00135969654211944
16598556;16700862;0.0100016492276117
16598557;16700298;0.0544186792049583
16598557;16701029;1.00502244069246
16598557;16700844;1
16598557;16700843;0.0833511434067108
16598557;16701030;1.05001068604403
16598558;16700258;0.00591707382254007
16598558;16701031;0.00136525512842113
16598558;16700862;0.0105211788832794
16598558;16700258;0.00602699537321567
16598558;16701031;0.00135672623120006
16598558;16700862;0.0100015074735902
16598559;16700257;0.0678288672350792
16598559;16701032;1.0500043500957
16598559;16700785;0.0875021750478511
16598560;16701033;1.05001078981442
16598560;16701034;0.0875053949072076
16598560;16700257;0.168240181268882
16598561;16700257;0.336027713625866
16598561;16701035;1.05190806114594
16598561;16700781;1.05190806114594
16598561;16701036;0.0876498405366766
16598561;16700257;0.33256351039261
16598561;16701035;1.05575717584955
16598561;16700781;1.05575717584955
16598561;16701036;0.0989772352358957
16598561;16700257;0.337208044982699
16598561;16701035;1.00497404844291
16598561;16700781;1.00497404844291
16598561;16701036;0.0833693771626298
16598562;16700753;0.000418363362525799
16598562;16701037;0.0002091816812629
16598562;16701038;0.00002091816812629
16598562;16701039;0.0200605232331121
16598562;16701040;0.0002091816812629
16598562;16701041;0.000502036035030959
16598562;16700868;0.020416132091259
16598562;16700753;0.000430465476668771
16598562;16701037;0.000215232738334386
16598562;16701038;2.15232738334386E-05
16598562;16701039;0.0206408196062676
16598562;16701040;0.000215232738334386
16598562;16701041;0.000516558572002525
16598562;16700868;0.00998679905871549
16700257;16700599;0.001
16700257;16700786;0.003
16700257;16701042;0.2
16700257;16701043;0.08
16700257;16701044;0.05
16700257;16701015;0.02
16700257;16701014;0.01
16700257;16700604;0.009
16700257;16701045;0.004
16700257;16700651;0.01
16700257;16701046;0.004
16700257;16701047;0.0000005
16700257;16701048;0.007
16700257;16700564;0.003
16700257;16701040;0.02
16700257;16701049;0.000012
16700257;16700592;0.004
16700258;16701050;0.001
16700258;16700786;0.003
16700258;16701042;0.2
16700258;16701043;0.08
16700258;16701044;0.05
16700258;16701015;0.02
16700258;16701014;0.01
16700258;16700709;0.009
16700258;16701045;0.004
16700258;16700651;0.01
16700258;16701046;0.004
16700258;16701051;0.0000005
16700258;16700591;0.007
16700258;16700564;0.003
16700258;16701040;0.02
16700258;16701049;0.000012
16700258;16701052;0.004
16700258;16700599;0.001
16700258;16700786;0.003
16700258;16701042;0.2
16700258;16701043;0.08
16700258;16701044;0.05
16700258;16701015;0.02
16700258;16701014;0.01
16700258;16700604;0.009
16700258;16701045;0.004
16700258;16700651;0.01
16700258;16701046;0.004
16700258;16701047;0.0000005
16700258;16701048;0.007
16700258;16700564;0.003
16700258;16701040;0.02
16700258;16701049;0.000012
16700258;16700592;0.004
16700259;16700249;0.0687442713107241
16700259;16701053;1.00824931255729
16700259;16700715;0.0641613198900092
16700259;16700715;0.065752620166245
16700259;16700249;0.0690165341525117
16700259;16701053;1.05195157209975
16700259;16700249;0.0687442713107241
16700259;16701053;1.00824931255729
16700259;16700715;0.0641613198900092
16700260;16700311;0.212017107200449
16700260;16701054;1.0628899950922
16700260;16701055;0.0664656804318867
16700260;16700311;0.205882352941176
16700260;16701054;1.07843137254902
16700260;16701055;0.0647058823529412
16700261;16700324;0.212017107200449
16700261;16701056;1.0628899950922
16700261;16701055;0.0664656804318867
16700261;16700324;0.205882352941176
16700261;16701056;1.07843137254902
16700261;16701055;0.0647058823529412
16700262;16701057;1.06292850146915
16700262;16701058;1.06292850146915
16700262;16701059;0.0664789422135162
16700262;16700324;0.370225269343781
16700262;16701057;1
16700262;16701058;1
16700262;16701059;0.0626074991400069
16700262;16700324;0.361197110423117
16700263;16700612;0.01
16700263;16701060;0.02
16700263;16700613;0.002
16700263;16701061;0.03
16700263;16701062;0.08
16700263;16701063;0.07
16700263;16701073;0.09
16700263;16701064;0.05
16700263;16701074;0.04
16700263;16701065;0.04
16700263;16701066;0.04
16700263;16701067;0.001
16700263;16701068;0.0005
16700263;16701069;0.003
16700263;16700690;0.04
16700263;16700663;0.001
16700263;16700693;0.01
16700263;16701070;0.06
16700263;16700697;0.002
16700263;16700701;0.005
16700263;16701075;0.03
16700264;16701076;1
16700264;16700749;0.02
16700264;16700497;0.125
16700265;16701077;1
16700265;16700546;0.05
16700266;16700209;2
16700266;16701078;1
16700266;16700931;1
16700267;16700178;2
16700267;16701079;1
16700267;16700749;0.0833
16700268;16700735;0.125399872040947
16700268;16700735;0.000111964171465131
16700268;16700736;0.00959692898272553
16700268;16700737;0.00159948816378759
16700268;16700663;0.000159948816378759
16700268;16700738;0.000207933461292386
16700268;16700653;0.00319897632757518
16700268;16700739;0.0159948816378759
16700268;16700650;0.00207933461292386
16700268;16700611;0.00159948816378759
16700269;16701080;0.00319897632757518
16700269;16701037;0.00159948816378759
16700269;16701038;0.000159948816378759
16700269;16701039;0.15339091490723
16700269;16701040;0.00159948816378759
16700270;16700609;0.0005
16700270;16700621;0.003
16700270;16700581;0.3
16700270;16700653;0.02
16700270;16700611;0.01
16700270;16700616;0.02
16700270;16700582;0.03
16700270;16700652;0.0003
16700270;16700618;0.03
16700270;16700618;0.005
16700270;16700613;0.006
16700270;16700651;0.004
16700270;16700649;0.002
16700270;16700650;0.002
16700270;16700592;0.003
16700270;16700607;0.00000001
16700271;16700735;0.154030710172745
16700271;16700786;0.000799744081893794
16700271;16700653;0.00159948816378759
16700271;16700598;0.000159948816378759
16700271;16700599;0.000159948816378759
16700271;16700787;0.00239923224568138
16700272;16700599;0.000159948816378759
16700272;16700676;0.000159948816378759
16700272;16700752;0.000799744081893794
16700272;16700753;0.000399872040946897
16700272;16700754;0.00159948816378759
16700272;16700736;0.00959692898272553
16700272;16700735;0.147152911068458
16700272;16700735;7.99744081893794E-05
16700273;16700735;0.137555982085733
16700273;16700735;0.000559820857325656
16700273;16700799;0.00239923224568138
16700273;16700736;0.00959692898272553
16700273;16700610;0.0031190019193858
16700273;16700611;0.00159948816378759
16700273;16700614;0.00159948816378759
16700273;16700737;0.00319897632757518
16700273;16700617;0.000319897632757518
16700274;16700735;0.130091703988057
16700274;16700735;0.000186606952441885
16700274;16700736;0.00639795265515035
16700274;16700737;0.00319897632757518
16700274;16700804;0.00159948816378759
16700274;16700587;0.000799744081893794
16700274;16700805;0.00159948816378759
16700274;16700574;0.000799744081893794
16700274;16700806;0.00319897632757518
16700274;16701081;0.00159948816378759
16700274;16700808;0.00159948816378759
16700274;16700582;0.000799744081893794
16700274;16700809;0.00159948816378759
16700274;16700810;0.00319897632757518
16700274;16700571;0.00159948816378759
16700274;16700811;7.99744081893794E-05
16700274;16700812;0.000799744081893794
16700274;16700813;0.000799744081893794
16700275;16701082;0.152847088931542
16700275;16701083;0.000319897632757518
16700275;16701084;3.19897632757518E-05
16700275;16701085;6.39795265515035E-05
16700275;16700566;0.00156749840051184
16700275;16701086;0.00159948816378759
16700275;16700573;0.000159948816378759
16700275;16701040;0.00159948816378759
16700275;16700807;0.000159948816378759
16700275;16701087;0.00159948816378759
16700276;16700642;0.002
16700276;16700641;0.001
16700276;16700639;0.001
16700276;16700629;0.001
16700276;16700643;0.0005
16700276;16700647;0.005
16700276;16700632;0.003
16700276;16700645;0.001
16700276;16700631;0.085
16700276;16700644;0.03
16700276;16700646;0.04
16700276;16700640;0.018
16700276;16700633;0.03
16700276;16700637;0.005
16700276;16700634;0.001
16700276;16700635;0.02
16700276;16700636;0.02
16700276;16700568;0.0035
16700276;16700638;0.0025
16700276;16700630;0.001
16700276;16700604;0.002
16700276;16700565;0.005
16700276;16700564;0.002
16700276;16700602;0.005
16700277;16700568;0.005
16700277;16700563;0.003
16700277;16700565;0.05
16700277;16700575;0.025
16700277;16700574;0.01
16700277;16700576;0.005
16700277;16700566;0.055
16700277;16700577;0.06
16700277;16700578;0.06
16700277;16700562;0.05
16700277;16700573;0.005
16700277;16700569;0.003
16700277;16700570;0.003
16700277;16700564;0.0007
16700277;16700572;0.005
16700278;16700601;0.075
16700278;16700605;0.0015
16700278;16700597;0.09
16700278;16700600;0.01
16700278;16700599;0.003
16700278;16700598;0.001
16700278;16700604;0.002
16700278;16700593;0.06
16700278;16700594;0.05
16700278;16700595;0.05
16700278;16700596;0.003
16700278;16700602;0.005
16700279;16700159;2
16700279;16701088;1
16700279;16700749;0.0833
16700280;16700160;2
16700280;16701089;1
16700280;16700749;0.0833
16700281;16700092;2
16700281;16701090;1
16700282;16700090;2
16700282;16701091;1
16700283;16701092;2
16700283;16701093;1
16700284;16701094;1
16700284;16701095;0.0833
16700284;16701096;2
16700284;16700247;3
16700285;16701097;1
16700285;16700506;0.083
16700286;16701098;1
16700286;16700546;0.0833
16700286;16700513;0.167
16700287;16700980;0.0833
16700287;16701099;1
16700288;16700922;0.01
16700288;16701100;1
16700289;16701101;1
16700289;16700980;0.0833
16700290;16701102;1
16700290;16700498;0.0833
16700291;16700546;0.01
16700291;16701103;1
16700292;16598637;2
16700292;16701104;1
16700293;16700234;1
16700293;16700231;1
16700293;16701105;1
16700293;16701106;0.0833
16700294;16700682;0.08
16700294;16700683;0.06
16700294;16700684;0.09
16700294;16700689;0.03
16700294;16700644;0.03
16700294;16700678;0.02
16700294;16700681;0.02
16700294;16700640;0.01
16700294;16700645;0.002
16700294;16700680;0.004
16700294;16700630;0.0018
16700294;16700679;0.005
16700294;16700685;0.02
16700294;16700691;0.035
16700294;16700687;0.001
16700294;16700604;0.001
16700294;16701040;0.02
16700294;16700634;0.002
16700294;16700686;0.003
16700294;16700692;0.04
16700294;16700564;0.00017
16700294;16701108;0.0001
16700294;16700564;0.000175
16700294;16700635;0.03
16700294;16700688;0.05
16700294;16700690;0.08
16700295;16700682;0.08
16700295;16700683;0.06
16700295;16700684;0.09
16700295;16700689;0.03
16700295;16700644;0.03
16700295;16700678;0.02
16700295;16700681;0.02
16700295;16700640;0.01
16700295;16700645;0.002
16700295;16700680;0.004
16700295;16700630;0.0018
16700295;16700679;0.005
16700295;16700685;0.02
16700295;16700786;0.006
16700295;16700687;0.001
16700295;16700604;0.001
16700295;16701040;0.02
16700295;16700634;0.002
16700295;16700686;0.003
16700295;16700692;0.04
16700295;16700564;0.00017
16700295;16701108;0.0001
16700295;16700564;0.000315
16700295;16700635;0.03
16700295;16700688;0.05
16700295;16700690;0.08
16700296;16700682;0.08
16700296;16700682;0.08
16700296;16700683;0.06
16700296;16700684;0.09
16700296;16700689;0.04
16700296;16700644;0.04
16700296;16700678;0.02
16700296;16700681;0.02
16700296;16700640;0.01
16700296;16700645;0.002
16700296;16700680;0.004
16700296;16700630;0.0018
16700296;16700679;0.005
16700296;16700685;0.02
16700296;16700691;0.035
16700296;16700687;0.001
16700296;16700604;0.001
16700296;16701040;0.02
16700296;16700634;0.002
16700296;16700686;0.003
16700296;16700692;0.04
16700296;16700564;0.00017
16700296;16701108;0.0001
16700296;16700564;0.00028
16700296;16700635;0.03
16700296;16700688;0.05
16700296;16700690;0.14
16700297;16700682;0.08
16700297;16700683;0.06
16700297;16700684;0.09
16700297;16700689;0.04
16700297;16700644;0.04
16700297;16700678;0.02
16700297;16700681;0.02
16700297;16700640;0.01
16700297;16700645;0.002
16700297;16700680;0.004
16700297;16700630;0.0018
16700297;16700679;0.005
16700297;16700685;0.02
16700297;16700786;0.006
16700297;16700687;0.001
16700297;16700604;0.001
16700297;16701040;0.02
16700297;16700634;0.002
16700297;16700686;0.003
16700297;16700692;0.04
16700297;16700564;0.00017
16700297;16701108;0.0001
16700297;16700564;0.00045
16700297;16700635;0.03
16700297;16700688;0.05
16700297;16700690;0.14
16700298;16701113;0.05
16700298;16700684;0.08
16700298;16700683;0.05
16700298;16701114;0.05
16700298;16700689;0.03
16700298;16700645;0.001
16700298;16700678;0.02
16700298;16700644;0.03
16700298;16700786;0.006
16700298;16700640;0.02
16700298;16700680;0.004
16700298;16700685;0.01
16700298;16700630;0.002
16700298;16700635;0.03
16700298;16701040;0.02
16700298;16701115;0.01
16700298;16700634;0.002
16700298;16700604;0.001
16700298;16700599;0.001
16700298;16700686;0.005
16700298;16700687;0.002
16700298;16700564;0.0002
16700298;16700690;0.08
16700298;16701116;0.005
16700299;16700092;1
16700299;16701118;1
16700299;16701119;1
16700300;16700074;1
16700300;16700259;1
16700300;16701120;1
16700300;16700744;1
16700301;16700071;2
16700301;16701121;1
16700302;16700235;2
16700302;16701122;1
